player.name,player.id,team.abbreviation,period
Carmelo Anthony,2546,NYK,1
Kristaps Porzingis,204001,NYK,1
Willy Hernangomez,1626195,NYK,1
Courtney Lee,201584,NYK,1
Derrick Rose,201565,NYK,1
LeBron James,2544,CLE,1
Channing Frye,101112,CLE,1
Tristan Thompson,202684,CLE,1
Iman Shumpert,202697,CLE,1
Kyrie Irving,202681,CLE,1
Kristaps Porzingis,204001,NYK,2
Willy Hernangomez,1626195,NYK,2
Lance Thomas,202498,NYK,2
Brandon Jennings,201943,NYK,2
Justin Holiday,203200,NYK,2
LeBron James,2544,CLE,2
Channing Frye,101112,CLE,2
Kyle Korver,2594,CLE,2
Derrick Williams,202682,CLE,2
Richard Jefferson,2210,CLE,2
Carmelo Anthony,2546,NYK,3
Willy Hernangomez,1626195,NYK,3
Courtney Lee,201584,NYK,3
Derrick Rose,201565,NYK,3
Lance Thomas,202498,NYK,3
LeBron James,2544,CLE,3
Channing Frye,101112,CLE,3
Tristan Thompson,202684,CLE,3
Iman Shumpert,202697,CLE,3
Kyrie Irving,202681,CLE,3
Carmelo Anthony,2546,NYK,4
Kyle O'Quinn,203124,NYK,4
Lance Thomas,202498,NYK,4
Brandon Jennings,201943,NYK,4
Justin Holiday,203200,NYK,4
LeBron James,2544,CLE,4
Channing Frye,101112,CLE,4
Kyle Korver,2594,CLE,4
Derrick Williams,202682,CLE,4
Richard Jefferson,2210,CLE,4
