PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Marcus Morris Sr.,202694,DET,1
Jon Leuer,202720,DET,1
Andre Drummond,203083,DET,1
Kentavious Caldwell-Pope,203484,DET,1
Reggie Jackson,202704,DET,1
Jae Crowder,203109,BOS,1
Jonas Jerebko,201973,BOS,1
Al Horford,201143,BOS,1
Jaylen Brown,1627759,BOS,1
Isaiah Thomas,202738,BOS,1
Jon Leuer,202720,DET,2
Tobias Harris,202699,DET,2
Stanley Johnson,1626169,DET,2
Reggie Bullock,203493,DET,2
Ish Smith,202397,DET,2
Jaylen Brown,1627759,BOS,2
Marcus Smart,203935,BOS,2
Gerald Green,101123,BOS,2
Kelly Olynyk,203482,BOS,2
Amir Johnson,101161,BOS,2
Marcus Morris Sr.,202694,DET,3
Jon Leuer,202720,DET,3
Andre Drummond,203083,DET,3
Kentavious Caldwell-Pope,203484,DET,3
Reggie Jackson,202704,DET,3
Jae Crowder,203109,BOS,3
Jonas Jerebko,201973,BOS,3
Al Horford,201143,BOS,3
Jaylen Brown,1627759,BOS,3
Isaiah Thomas,202738,BOS,3
Marcus Morris Sr.,202694,DET,4
Andre Drummond,203083,DET,4
Tobias Harris,202699,DET,4
Stanley Johnson,1626169,DET,4
Ish Smith,202397,DET,4
Isaiah Thomas,202738,BOS,4
Marcus Smart,203935,BOS,4
Gerald Green,101123,BOS,4
Kelly Olynyk,203482,BOS,4
Amir Johnson,101161,BOS,4
