PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Robert Covington,203496,PHI,1
Dario Saric,203967,PHI,1
Jahlil Okafor,1626143,PHI,1
Gerald Henderson,201945,PHI,1
T.J. McConnell,204456,PHI,1
Rodney McGruder,203585,MIA,1
Luke Babbitt,202337,MIA,1
Hassan Whiteside,202355,MIA,1
Dion Waiters,203079,MIA,1
Goran Dragic,201609,MIA,1
Robert Covington,203496,PHI,2
Nik Stauskas,203917,PHI,2
Richaun Holmes,1626158,PHI,2
Sergio Rodriguez,200771,PHI,2
Justin Anderson,1626147,PHI,2
Okaro White,1627855,MIA,2
James Johnson,201949,MIA,2
Tyler Johnson,204020,MIA,2
Wayne Ellington,201961,MIA,2
Josh Richardson,1626196,MIA,2
Robert Covington,203496,PHI,3
Dario Saric,203967,PHI,3
Jahlil Okafor,1626143,PHI,3
T.J. McConnell,204456,PHI,3
Nik Stauskas,203917,PHI,3
Rodney McGruder,203585,MIA,3
Luke Babbitt,202337,MIA,3
Hassan Whiteside,202355,MIA,3
Dion Waiters,203079,MIA,3
Goran Dragic,201609,MIA,3
Robert Covington,203496,PHI,4
Timothe Luwawu-Cabarrot,1627789,PHI,4
Richaun Holmes,1626158,PHI,4
Sergio Rodriguez,200771,PHI,4
Justin Anderson,1626147,PHI,4
Okaro White,1627855,MIA,4
James Johnson,201949,MIA,4
Tyler Johnson,204020,MIA,4
Wayne Ellington,201961,MIA,4
Josh Richardson,1626196,MIA,4
