PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Jae Crowder,203109,BOS,1
Amir Johnson,101161,BOS,1
Al Horford,201143,BOS,1
Jaylen Brown,1627759,BOS,1
Isaiah Thomas,202738,BOS,1
Arron Afflalo,201167,SAC,1
Anthony Tolliver,201229,SAC,1
Kosta Koufos,201585,SAC,1
Darren Collison,201954,SAC,1
Ty Lawson,201951,SAC,1
Jaylen Brown,1627759,BOS,2
Marcus Smart,203935,BOS,2
Kelly Olynyk,203482,BOS,2
Terry Rozier,1626179,BOS,2
Jonas Jerebko,201973,BOS,2
Ty Lawson,201951,SAC,2
Ben McLemore,203463,SAC,2
Willie Cauley-Stein,1626161,SAC,2
Matt Barnes,2440,SAC,2
Malachi Richardson,1627781,SAC,2
Jae Crowder,203109,BOS,3
Amir Johnson,101161,BOS,3
Al Horford,201143,BOS,3
Jaylen Brown,1627759,BOS,3
Isaiah Thomas,202738,BOS,3
Arron Afflalo,201167,SAC,3
Anthony Tolliver,201229,SAC,3
Kosta Koufos,201585,SAC,3
Darren Collison,201954,SAC,3
Ben McLemore,203463,SAC,3
Jaylen Brown,1627759,BOS,4
Marcus Smart,203935,BOS,4
Kelly Olynyk,203482,BOS,4
Gerald Green,101123,BOS,4
Tyler Zeller,203092,BOS,4
Arron Afflalo,201167,SAC,4
Anthony Tolliver,201229,SAC,4
Ben McLemore,203463,SAC,4
Willie Cauley-Stein,1626161,SAC,4
Matt Barnes,2440,SAC,4
