PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
T.J. Warren,203933,PHX,1
Marquese Chriss,1627737,PHX,1
Alex Len,203458,PHX,1
Devin Booker,1626164,PHX,1
Tyler Ulis,1627755,PHX,1
Rodney McGruder,203585,MIA,1
Luke Babbitt,202337,MIA,1
Hassan Whiteside,202355,MIA,1
Josh Richardson,1626196,MIA,1
Goran Dragic,201609,MIA,1
Marquese Chriss,1627737,PHX,2
Devin Booker,1626164,PHX,2
Derrick Jones Jr.,1627884,PHX,2
Jared Dudley,201162,PHX,2
Leandro Barbosa,2571,PHX,2
Goran Dragic,201609,MIA,2
Tyler Johnson,204020,MIA,2
Wayne Ellington,201961,MIA,2
James Johnson,201949,MIA,2
Willie Reed,203186,MIA,2
T.J. Warren,203933,PHX,3
Marquese Chriss,1627737,PHX,3
Alex Len,203458,PHX,3
Devin Booker,1626164,PHX,3
Tyler Ulis,1627755,PHX,3
Rodney McGruder,203585,MIA,3
Luke Babbitt,202337,MIA,3
Hassan Whiteside,202355,MIA,3
Josh Richardson,1626196,MIA,3
Goran Dragic,201609,MIA,3
Marquese Chriss,1627737,PHX,4
Tyler Ulis,1627755,PHX,4
Derrick Jones Jr.,1627884,PHX,4
Jared Dudley,201162,PHX,4
Leandro Barbosa,2571,PHX,4
Josh Richardson,1626196,MIA,4
Tyler Johnson,204020,MIA,4
Wayne Ellington,201961,MIA,4
James Johnson,201949,MIA,4
Willie Reed,203186,MIA,4
