player.name,player.id,team.abbreviation,period
Bojan Bogdanovic,202711,BKN,1
Justin Hamilton,203120,BKN,1
Brook Lopez,201572,BKN,1
Sean Kilpatrick,203930,BKN,1
Jeremy Lin,202391,BKN,1
LeBron James,2544,CLE,1
Kevin Love,201567,CLE,1
Tristan Thompson,202684,CLE,1
DeAndre Liggins,202732,CLE,1
Kyrie Irving,202681,CLE,1
Justin Hamilton,203120,BKN,2
Sean Kilpatrick,203930,BKN,2
Rondae Hollis-Jefferson,1626178,BKN,2
Caris LeVert,1627747,BKN,2
Anthony Bennett,203461,BKN,2
LeBron James,2544,CLE,2
Iman Shumpert,202697,CLE,2
Mike Dunleavy,2399,CLE,2
Richard Jefferson,2210,CLE,2
Channing Frye,101112,CLE,2
Bojan Bogdanovic,202711,BKN,3
Brook Lopez,201572,BKN,3
Sean Kilpatrick,203930,BKN,3
Jeremy Lin,202391,BKN,3
Rondae Hollis-Jefferson,1626178,BKN,3
LeBron James,2544,CLE,3
Kevin Love,201567,CLE,3
Tristan Thompson,202684,CLE,3
DeAndre Liggins,202732,CLE,3
Kyrie Irving,202681,CLE,3
Justin Hamilton,203120,BKN,4
Luis Scola,2449,BKN,4
Spencer Dinwiddie,203915,BKN,4
Caris LeVert,1627747,BKN,4
Randy Foye,200751,BKN,4
Mike Dunleavy,2399,CLE,4
Channing Frye,101112,CLE,4
Jordan McRae,203895,CLE,4
James Jones,2592,CLE,4
Kay Felder,1627770,CLE,4
