PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Derrick Williams,202682,MIA,1
Justise Winslow,1626159,MIA,1
Hassan Whiteside,202355,MIA,1
Dion Waiters,203079,MIA,1
Josh Richardson,1626196,MIA,1
Kawhi Leonard,202695,SAS,1
LaMarcus Aldridge,200746,SAS,1
Pau Gasol,2200,SAS,1
Danny Green,201980,SAS,1
Tony Parker,2225,SAS,1
Josh Richardson,1626196,MIA,2
James Johnson,201949,MIA,2
Tyler Johnson,204020,MIA,2
Josh McRoberts,201177,MIA,2
Rodney McGruder,203585,MIA,2
Patty Mills,201988,SAS,2
Manu Ginobili,1938,SAS,2
David Lee,101135,SAS,2
Dewayne Dedmon,203473,SAS,2
Jonathon Simmons,203613,SAS,2
Derrick Williams,202682,MIA,3
Justise Winslow,1626159,MIA,3
Hassan Whiteside,202355,MIA,3
Dion Waiters,203079,MIA,3
Josh Richardson,1626196,MIA,3
Kawhi Leonard,202695,SAS,3
LaMarcus Aldridge,200746,SAS,3
Pau Gasol,2200,SAS,3
Tony Parker,2225,SAS,3
Jonathon Simmons,203613,SAS,3
Dion Waiters,203079,MIA,4
James Johnson,201949,MIA,4
Tyler Johnson,204020,MIA,4
Josh McRoberts,201177,MIA,4
Rodney McGruder,203585,MIA,4
LaMarcus Aldridge,200746,SAS,4
Tony Parker,2225,SAS,4
Manu Ginobili,1938,SAS,4
David Lee,101135,SAS,4
Kyle Anderson,203937,SAS,4
