player.name,player.id,team.abbreviation,period
Josh Richardson,1626196,MIA,1
Derrick Williams,202682,MIA,1
Hassan Whiteside,202355,MIA,1
Dion Waiters,203079,MIA,1
Rodney McGruder,203585,MIA,1
Tony Allen,2754,MEM,1
JaMychal Green,203210,MEM,1
Marc Gasol,201188,MEM,1
Troy Daniels,203584,MEM,1
Andrew Harrison,1626150,MEM,1
Dion Waiters,203079,MIA,2
Tyler Johnson,204020,MIA,2
James Johnson,201949,MIA,2
Luke Babbitt,202337,MIA,2
Josh McRoberts,201177,MIA,2
Tony Allen,2754,MEM,2
Marc Gasol,201188,MEM,2
Jarell Martin,1626185,MEM,2
Wade Baldwin IV,1627735,MEM,2
Mike Conley,201144,MEM,2
Josh Richardson,1626196,MIA,3
Derrick Williams,202682,MIA,3
Hassan Whiteside,202355,MIA,3
Dion Waiters,203079,MIA,3
Rodney McGruder,203585,MIA,3
Tony Allen,2754,MEM,3
JaMychal Green,203210,MEM,3
Marc Gasol,201188,MEM,3
Troy Daniels,203584,MEM,3
Andrew Harrison,1626150,MEM,3
Josh Richardson,1626196,MIA,4
Tyler Johnson,204020,MIA,4
James Johnson,201949,MIA,4
Luke Babbitt,202337,MIA,4
Josh McRoberts,201177,MIA,4
JaMychal Green,203210,MEM,4
Marc Gasol,201188,MEM,4
Vince Carter,1713,MEM,4
Wade Baldwin IV,1627735,MEM,4
Mike Conley,201144,MEM,4
