player.name,player.id,team.abbreviation,period
Austin Daye,201948,DET,1
Jason Maxiell,101131,DET,1
Greg Monroe,202328,DET,1
Rodney Stuckey,201155,DET,1
Brandon Knight,202688,DET,1
Joe Johnson,2207,ATL,1
Josh Smith,2746,ATL,1
Jason Collins,2215,ATL,1
Kirk Hinrich,2550,ATL,1
Jeff Teague,201952,ATL,1
Charlie Villanueva,101111,DET,2
Ben Gordon,2732,DET,2
Damien Wilkins,2863,DET,2
Vernon Macklin,202731,DET,2
Will Bynum,101198,DET,2
Ivan Johnson,201274,ATL,2
Marvin Williams,101107,ATL,2
Tracy McGrady,1503,ATL,2
Jannero Pargo,2457,ATL,2
Willie Green,2584,ATL,2
Austin Daye,201948,DET,3
Jason Maxiell,101131,DET,3
Greg Monroe,202328,DET,3
Rodney Stuckey,201155,DET,3
Brandon Knight,202688,DET,3
Joe Johnson,2207,ATL,3
Josh Smith,2746,ATL,3
Jason Collins,2215,ATL,3
Kirk Hinrich,2550,ATL,3
Jeff Teague,201952,ATL,3
Charlie Villanueva,101111,DET,4
Ben Gordon,2732,DET,4
Damien Wilkins,2863,DET,4
Vernon Macklin,202731,DET,4
Will Bynum,101198,DET,4
Ivan Johnson,201274,ATL,4
Marvin Williams,101107,ATL,4
Tracy McGrady,1503,ATL,4
Jannero Pargo,2457,ATL,4
Willie Green,2584,ATL,4
