player.name,player.id,team.abbreviation,period
Austin Daye,201948,DET,1
Chris Wilcox,2404,DET,1
Greg Monroe,202328,DET,1
Ben Gordon,2732,DET,1
Rodney Stuckey,201155,DET,1
Carlos Delfino,2568,MIL,1
Jon Brockman,201972,MIL,1
Larry Sanders,202336,MIL,1
John Salmons,2422,MIL,1
Brandon Jennings,201943,MIL,1
Richard Hamilton,1888,DET,2
Will Bynum,101198,DET,2
Charlie Villanueva,101111,DET,2
DaJuan Summers,201969,DET,2
Jason Maxiell,101131,DET,2
Jon Brockman,201972,MIL,2
Earl Barron,2853,MIL,2
Corey Maggette,1894,MIL,2
Keyon Dooling,2039,MIL,2
Earl Boykins,1863,MIL,2
Austin Daye,201948,DET,3
Chris Wilcox,2404,DET,3
Greg Monroe,202328,DET,3
Ben Gordon,2732,DET,3
Rodney Stuckey,201155,DET,3
Carlos Delfino,2568,MIL,3
Jon Brockman,201972,MIL,3
Larry Sanders,202336,MIL,3
John Salmons,2422,MIL,3
Brandon Jennings,201943,MIL,3
Rodney Stuckey,201155,DET,4
Richard Hamilton,1888,DET,4
Will Bynum,101198,DET,4
Charlie Villanueva,101111,DET,4
Jason Maxiell,101131,DET,4
John Salmons,2422,MIL,4
Earl Barron,2853,MIL,4
Corey Maggette,1894,MIL,4
Keyon Dooling,2039,MIL,4
Earl Boykins,1863,MIL,4
