player.name,player.id,team.abbreviation,period
Gordon Hayward,202330,BOS,1
Jayson Tatum,1628369,BOS,1
Daniel Theis,1628464,BOS,1
Jaylen Brown,1627759,BOS,1
Kemba Walker,202689,BOS,1
Miles Bridges,1628970,CHA,1
P.J. Washington,1629023,CHA,1
Cody Zeller,203469,CHA,1
Dwayne Bacon,1628407,CHA,1
Terry Rozier,1626179,CHA,1
Jayson Tatum,1628369,BOS,2
Jaylen Brown,1627759,BOS,2
Grant Williams,1629684,BOS,2
Marcus Smart,203935,BOS,2
Carsen Edwards,1629035,BOS,2
Dwayne Bacon,1628407,CHA,2
Devonte' Graham,1628984,CHA,2
Marvin Williams,101107,CHA,2
Bismack Biyombo,202687,CHA,2
Malik Monk,1628370,CHA,2
Gordon Hayward,202330,BOS,3
Jayson Tatum,1628369,BOS,3
Daniel Theis,1628464,BOS,3
Jaylen Brown,1627759,BOS,3
Kemba Walker,202689,BOS,3
Miles Bridges,1628970,CHA,3
P.J. Washington,1629023,CHA,3
Cody Zeller,203469,CHA,3
Dwayne Bacon,1628407,CHA,3
Terry Rozier,1626179,CHA,3
Jayson Tatum,1628369,BOS,4
Marcus Smart,203935,BOS,4
Robert Williams III,1629057,BOS,4
Brad Wanamaker,202954,BOS,4
Javonte Green,1629750,BOS,4
Miles Bridges,1628970,CHA,4
Dwayne Bacon,1628407,CHA,4
Devonte' Graham,1628984,CHA,4
Bismack Biyombo,202687,CHA,4
Malik Monk,1628370,CHA,4
