PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Gordon Hayward,202330,BOS,1
Jayson Tatum,1628369,BOS,1
Daniel Theis,1628464,BOS,1
Jaylen Brown,1627759,BOS,1
Kemba Walker,202689,BOS,1
Tobias Harris,202699,PHI,1
Mike Scott,203118,PHI,1
Al Horford,201143,PHI,1
Josh Richardson,1626196,PHI,1
Ben Simmons,1627732,PHI,1
Gordon Hayward,202330,BOS,2
Jaylen Brown,1627759,BOS,2
Enes Kanter,202683,BOS,2
Marcus Smart,203935,BOS,2
Semi Ojeleye,1628400,BOS,2
Tobias Harris,202699,PHI,2
Josh Richardson,1626196,PHI,2
James Ennis III,203516,PHI,2
Trey Burke,203504,PHI,2
Norvel Pelle,203658,PHI,2
Gordon Hayward,202330,BOS,3
Jayson Tatum,1628369,BOS,3
Daniel Theis,1628464,BOS,3
Jaylen Brown,1627759,BOS,3
Kemba Walker,202689,BOS,3
Tobias Harris,202699,PHI,3
Mike Scott,203118,PHI,3
Al Horford,201143,PHI,3
Josh Richardson,1626196,PHI,3
Ben Simmons,1627732,PHI,3
Gordon Hayward,202330,BOS,4
Jaylen Brown,1627759,BOS,4
Enes Kanter,202683,BOS,4
Marcus Smart,203935,BOS,4
Semi Ojeleye,1628400,BOS,4
Mike Scott,203118,PHI,4
Josh Richardson,1626196,PHI,4
Furkan Korkmaz,1627788,PHI,4
Trey Burke,203504,PHI,4
Norvel Pelle,203658,PHI,4
