player.name,player.id,team.abbreviation,period
Jayson Tatum,1628369,BOS,1
Al Horford,201143,BOS,1
Aron Baynes,203382,BOS,1
Marcus Smart,203935,BOS,1
Kyrie Irving,202681,BOS,1
Josh Richardson,1626196,MIA,1
Kelly Olynyk,203482,MIA,1
Bam Adebayo,1628389,MIA,1
Dion Waiters,203079,MIA,1
Goran Dragic,201609,MIA,1
Jayson Tatum,1628369,BOS,2
Al Horford,201143,BOS,2
Gordon Hayward,202330,BOS,2
Terry Rozier,1626179,BOS,2
Brad Wanamaker,202954,BOS,2
Josh Richardson,1626196,MIA,2
Kelly Olynyk,203482,MIA,2
Dwyane Wade,2548,MIA,2
Justise Winslow,1626159,MIA,2
Hassan Whiteside,202355,MIA,2
Jayson Tatum,1628369,BOS,3
Al Horford,201143,BOS,3
Aron Baynes,203382,BOS,3
Marcus Smart,203935,BOS,3
Kyrie Irving,202681,BOS,3
Josh Richardson,1626196,MIA,3
Kelly Olynyk,203482,MIA,3
Bam Adebayo,1628389,MIA,3
Dion Waiters,203079,MIA,3
Goran Dragic,201609,MIA,3
Al Horford,201143,BOS,4
Gordon Hayward,202330,BOS,4
Terry Rozier,1626179,BOS,4
Brad Wanamaker,202954,BOS,4
Daniel Theis,1628464,BOS,4
Dion Waiters,203079,MIA,4
Goran Dragic,201609,MIA,4
Justise Winslow,1626159,MIA,4
Hassan Whiteside,202355,MIA,4
James Johnson,201949,MIA,4
