PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Jonathan Isaac,1628371,ORL,1
Aaron Gordon,203932,ORL,1
Nikola Vucevic,202696,ORL,1
Evan Fournier,203095,ORL,1
D.J. Augustin,201571,ORL,1
Derrick Jones Jr.,1627884,MIA,1
Kelly Olynyk,203482,MIA,1
Bam Adebayo,1628389,MIA,1
Dion Waiters,203079,MIA,1
Josh Richardson,1626196,MIA,1
Aaron Gordon,203932,ORL,2
Evan Fournier,203095,ORL,2
Terrence Ross,203082,ORL,2
Michael Carter-Williams,203487,ORL,2
Khem Birch,203920,ORL,2
Josh Richardson,1626196,MIA,2
Dwyane Wade,2548,MIA,2
James Johnson,201949,MIA,2
Goran Dragic,201609,MIA,2
Hassan Whiteside,202355,MIA,2
Jonathan Isaac,1628371,ORL,3
Aaron Gordon,203932,ORL,3
Nikola Vucevic,202696,ORL,3
Evan Fournier,203095,ORL,3
D.J. Augustin,201571,ORL,3
Derrick Jones Jr.,1627884,MIA,3
Kelly Olynyk,203482,MIA,3
Bam Adebayo,1628389,MIA,3
Dion Waiters,203079,MIA,3
Josh Richardson,1626196,MIA,3
Aaron Gordon,203932,ORL,4
Evan Fournier,203095,ORL,4
Terrence Ross,203082,ORL,4
Michael Carter-Williams,203487,ORL,4
Khem Birch,203920,ORL,4
Josh Richardson,1626196,MIA,4
Dwyane Wade,2548,MIA,4
James Johnson,201949,MIA,4
Goran Dragic,201609,MIA,4
Hassan Whiteside,202355,MIA,4
