player.name,player.id,team.abbreviation,period
Justin Jackson,1628382,DAL,1
Dirk Nowitzki,1717,DAL,1
Dwight Powell,203939,DAL,1
Jalen Brunson,1628973,DAL,1
Luka Doncic,1629029,DAL,1
Derrick Jones Jr.,1627884,MIA,1
Kelly Olynyk,203482,MIA,1
Bam Adebayo,1628389,MIA,1
Dion Waiters,203079,MIA,1
Goran Dragic,201609,MIA,1
Devin Harris,2734,DAL,2
Maxi Kleber,1628467,DAL,2
Salah Mejri,1626257,DAL,2
Trey Burke,203504,DAL,2
Ryan Broekhoff,1629151,DAL,2
Kelly Olynyk,203482,MIA,2
Dwyane Wade,2548,MIA,2
James Johnson,201949,MIA,2
Duncan Robinson,1629130,MIA,2
Hassan Whiteside,202355,MIA,2
Justin Jackson,1628382,DAL,3
Dirk Nowitzki,1717,DAL,3
Dwight Powell,203939,DAL,3
Jalen Brunson,1628973,DAL,3
Luka Doncic,1629029,DAL,3
Derrick Jones Jr.,1627884,MIA,3
Kelly Olynyk,203482,MIA,3
Bam Adebayo,1628389,MIA,3
Dion Waiters,203079,MIA,3
Goran Dragic,201609,MIA,3
Maxi Kleber,1628467,DAL,4
Salah Mejri,1626257,DAL,4
Trey Burke,203504,DAL,4
Ryan Broekhoff,1629151,DAL,4
Courtney Lee,201584,DAL,4
Goran Dragic,201609,MIA,4
Dwyane Wade,2548,MIA,4
James Johnson,201949,MIA,4
Duncan Robinson,1629130,MIA,4
Hassan Whiteside,202355,MIA,4
