player.name,player.id,team.abbreviation,period
Luol Deng,2736,CHI,1
Carlos Boozer,2430,CHI,1
Joakim Noah,201149,CHI,1
Richard Hamilton,1888,CHI,1
Kirk Hinrich,2550,CHI,1
Alonzo Gee,202087,CLE,1
Tristan Thompson,202684,CLE,1
Anderson Varejao,2760,CLE,1
Dion Waiters,203079,CLE,1
Kyrie Irving,202681,CLE,1
Luol Deng,2736,CHI,2
Marco Belinelli,201158,CHI,2
Taj Gibson,201959,CHI,2
Nazr Mohammed,1737,CHI,2
Nate Robinson,101126,CHI,2
CJ Miles,101139,CLE,2
Daniel Gibson,200789,CLE,2
Luke Walton,2575,CLE,2
Samardo Samuels,202396,CLE,2
Donald Sloan,202388,CLE,2
Luol Deng,2736,CHI,3
Carlos Boozer,2430,CHI,3
Joakim Noah,201149,CHI,3
Richard Hamilton,1888,CHI,3
Kirk Hinrich,2550,CHI,3
Alonzo Gee,202087,CLE,3
Tristan Thompson,202684,CLE,3
Anderson Varejao,2760,CLE,3
Dion Waiters,203079,CLE,3
Kyrie Irving,202681,CLE,3
Joakim Noah,201149,CHI,4
Richard Hamilton,1888,CHI,4
Taj Gibson,201959,CHI,4
Nate Robinson,101126,CHI,4
Jimmy Butler,202710,CHI,4
Tyler Zeller,203092,CLE,4
CJ Miles,101139,CLE,4
Daniel Gibson,200789,CLE,4
Samardo Samuels,202396,CLE,4
Donald Sloan,202388,CLE,4
