player.name,player.id,team.abbreviation,period
Alonzo Gee,202087,CLE,1
Tristan Thompson,202684,CLE,1
Tyler Zeller,203092,CLE,1
Dion Waiters,203079,CLE,1
Kyrie Irving,202681,CLE,1
Maurice Harkless,203090,ORL,1
Andrew Nicholson,203094,ORL,1
Nikola Vucevic,202696,ORL,1
Arron Afflalo,201167,ORL,1
E'Twaun Moore,202734,ORL,1
Marreese Speights,201578,CLE,2
Shaun Livingston,2733,CLE,2
Luke Walton,2575,CLE,2
CJ Miles,101139,CLE,2
Wayne Ellington,201961,CLE,2
Kyle O'Quinn,203124,ORL,2
Beno Udrih,2757,ORL,2
DeQuan Jones,203199,ORL,2
Tobias Harris,202699,ORL,2
Doron Lamb,203117,ORL,2
Alonzo Gee,202087,CLE,3
Tristan Thompson,202684,CLE,3
Tyler Zeller,203092,CLE,3
Dion Waiters,203079,CLE,3
Kyrie Irving,202681,CLE,3
Maurice Harkless,203090,ORL,3
Andrew Nicholson,203094,ORL,3
Nikola Vucevic,202696,ORL,3
Arron Afflalo,201167,ORL,3
E'Twaun Moore,202734,ORL,3
Marreese Speights,201578,CLE,4
Shaun Livingston,2733,CLE,4
Luke Walton,2575,CLE,4
CJ Miles,101139,CLE,4
Wayne Ellington,201961,CLE,4
Maurice Harkless,203090,ORL,4
Nikola Vucevic,202696,ORL,4
Beno Udrih,2757,ORL,4
DeQuan Jones,203199,ORL,4
Tobias Harris,202699,ORL,4
