player.name,player.id,team.abbreviation,period
Alonzo Gee,202087,CLE,1
Tristan Thompson,202684,CLE,1
Anderson Varejao,2760,CLE,1
Dion Waiters,203079,CLE,1
Kyrie Irving,202681,CLE,1
Tobias Harris,202699,MIL,1
Ersan Ilyasova,101141,MIL,1
Samuel Dalembert,2223,MIL,1
Monta Ellis,101145,MIL,1
Brandon Jennings,201943,MIL,1
CJ Miles,101139,CLE,2
Tyler Zeller,203092,CLE,2
Daniel Gibson,200789,CLE,2
Luke Walton,2575,CLE,2
Donald Sloan,202388,CLE,2
Mike Dunleavy,2399,MIL,2
Beno Udrih,2757,MIL,2
Larry Sanders,202336,MIL,2
Ekpe Udoh,202327,MIL,2
Doron Lamb,203117,MIL,2
Alonzo Gee,202087,CLE,3
Tristan Thompson,202684,CLE,3
Anderson Varejao,2760,CLE,3
Dion Waiters,203079,CLE,3
Kyrie Irving,202681,CLE,3
Tobias Harris,202699,MIL,3
Ersan Ilyasova,101141,MIL,3
Samuel Dalembert,2223,MIL,3
Monta Ellis,101145,MIL,3
Brandon Jennings,201943,MIL,3
Tristan Thompson,202684,CLE,4
CJ Miles,101139,CLE,4
Tyler Zeller,203092,CLE,4
Daniel Gibson,200789,CLE,4
Donald Sloan,202388,CLE,4
Brandon Jennings,201943,MIL,4
Mike Dunleavy,2399,MIL,4
Beno Udrih,2757,MIL,4
Larry Sanders,202336,MIL,4
Ekpe Udoh,202327,MIL,4
