PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Jayson Tatum,1628369,BOS,1
Al Horford,201143,BOS,1
Aron Baynes,203382,BOS,1
Jaylen Brown,1627759,BOS,1
Kyrie Irving,202681,BOS,1
JJ Redick,200755,PHI,1
Robert Covington,203496,PHI,1
Joel Embiid,203954,PHI,1
Jerryd Bayless,201573,PHI,1
Ben Simmons,1627732,PHI,1
Jaylen Brown,1627759,BOS,2
Terry Rozier,1626179,BOS,2
Abdel Nader,1627846,BOS,2
Shane Larkin,203499,BOS,2
Guerschon Yabusele,1627824,BOS,2
JJ Redick,200755,PHI,2
Robert Covington,203496,PHI,2
Joel Embiid,203954,PHI,2
Jerryd Bayless,201573,PHI,2
Ben Simmons,1627732,PHI,2
Jayson Tatum,1628369,BOS,3
Al Horford,201143,BOS,3
Aron Baynes,203382,BOS,3
Jaylen Brown,1627759,BOS,3
Kyrie Irving,202681,BOS,3
JJ Redick,200755,PHI,3
Robert Covington,203496,PHI,3
Joel Embiid,203954,PHI,3
Jerryd Bayless,201573,PHI,3
Ben Simmons,1627732,PHI,3
Jaylen Brown,1627759,BOS,4
Daniel Theis,1628464,BOS,4
Terry Rozier,1626179,BOS,4
Shane Larkin,203499,BOS,4
Jabari Bird,1628444,BOS,4
JJ Redick,200755,PHI,4
Robert Covington,203496,PHI,4
Jerryd Bayless,201573,PHI,4
Ben Simmons,1627732,PHI,4
Dario Saric,203967,PHI,4
