PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Josh Richardson,1626196,MIA,1
James Johnson,201949,MIA,1
Kelly Olynyk,203482,MIA,1
Dion Waiters,203079,MIA,1
Goran Dragic,201609,MIA,1
Rudy Gay,200752,SAS,1
LaMarcus Aldridge,200746,SAS,1
Pau Gasol,2200,SAS,1
Danny Green,201980,SAS,1
Tony Parker,2225,SAS,1
Goran Dragic,201609,MIA,2
Tyler Johnson,204020,MIA,2
Bam Adebayo,1628389,MIA,2
Justise Winslow,1626159,MIA,2
Wayne Ellington,201961,MIA,2
Rudy Gay,200752,SAS,2
Pau Gasol,2200,SAS,2
Danny Green,201980,SAS,2
Patty Mills,201988,SAS,2
Bryn Forbes,1627854,SAS,2
Josh Richardson,1626196,MIA,3
James Johnson,201949,MIA,3
Kelly Olynyk,203482,MIA,3
Dion Waiters,203079,MIA,3
Goran Dragic,201609,MIA,3
Rudy Gay,200752,SAS,3
LaMarcus Aldridge,200746,SAS,3
Danny Green,201980,SAS,3
Tony Parker,2225,SAS,3
Bryn Forbes,1627854,SAS,3
James Johnson,201949,MIA,4
Goran Dragic,201609,MIA,4
Tyler Johnson,204020,MIA,4
Bam Adebayo,1628389,MIA,4
Wayne Ellington,201961,MIA,4
Rudy Gay,200752,SAS,4
Pau Gasol,2200,SAS,4
Danny Green,201980,SAS,4
Patty Mills,201988,SAS,4
Manu Ginobili,1938,SAS,4
