GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
0020900862,0,12,0,1,8:09 PM,12:00,,,,,
0020900862,1,10,0,1,8:10 PM,12:00,Jump Ball Miller vs. Camby: Tip to Gibson,,,,
0020900862,2,1,1,1,8:10 PM,11:40,Hinrich 22' Jump Shot (2 PTS) (Miller 1 AST),,,0 - 2,2
0020900862,3,2,1,1,8:11 PM,11:21,,,MISS Aldridge 22' Jump Shot,,
0020900862,4,4,0,1,8:11 PM,11:20,,,Roy REBOUND (Off:1 Def:0),,
0020900862,5,2,1,1,8:11 PM,11:12,,,MISS Roy 17' Jump Shot,,
0020900862,6,4,0,1,8:11 PM,11:11,Miller REBOUND (Off:0 Def:1),,,,
0020900862,7,1,1,1,8:11 PM,10:51,Rose 19' Jump Shot (2 PTS) (Hinrich 1 AST),,,0 - 4,4
0020900862,8,2,1,1,8:11 PM,10:38,,,MISS Roy 20' Jump Shot,,
0020900862,9,4,0,1,8:11 PM,10:36,Deng REBOUND (Off:0 Def:1),,,,
0020900862,10,1,1,1,8:11 PM,10:29,Rose 13' Jump Shot (4 PTS) (Hinrich 2 AST),,,0 - 6,6
0020900862,11,2,5,1,8:12 PM,10:05,,,MISS Miller  Layup,,
0020900862,13,4,0,1,8:12 PM,10:04,,,Camby REBOUND (Off:1 Def:0),,
0020900862,12,1,5,1,8:12 PM,10:04,,,Camby  Layup (2 PTS),2 - 6,4
0020900862,14,2,1,1,8:12 PM,9:58,MISS Rose 10' Jump Shot,,,,
0020900862,15,4,0,1,8:12 PM,9:56,,,Camby REBOUND (Off:1 Def:1),,
0020900862,16,6,2,1,8:12 PM,9:50,Hinrich S.FOUL (P1.T1),,,,
0020900862,17,3,11,1,8:13 PM,9:50,,,MISS Miller Free Throw 1 of 2,,
0020900862,18,4,1,1,8:13 PM,9:50,,,Trail Blazers Rebound,,
0020900862,19,3,12,1,8:13 PM,9:50,,,Miller Free Throw 2 of 2 (1 PTS),3 - 6,3
0020900862,21,1,1,1,8:13 PM,9:36,Gibson 17' Jump Shot (2 PTS) (Rose 1 AST),,,3 - 8,5
0020900862,22,6,2,1,8:14 PM,9:19,Gibson S.FOUL (P1.T2),,,,
0020900862,24,3,11,1,8:14 PM,9:19,,,Aldridge Free Throw 1 of 2 (1 PTS),4 - 8,4
0020900862,26,3,12,1,8:14 PM,9:19,,,Aldridge Free Throw 2 of 2 (2 PTS),5 - 8,3
0020900862,28,1,1,1,8:14 PM,9:01,Hinrich 19' Jump Shot (4 PTS),,,5 - 10,5
0020900862,29,1,47,1,8:15 PM,8:46,,,Aldridge 13' Turnaround Jump Shot (4 PTS),7 - 10,3
0020900862,30,2,1,1,8:15 PM,8:29,MISS Hinrich 17' Jump Shot,,,,
0020900862,31,4,0,1,8:15 PM,8:28,Gibson REBOUND (Off:1 Def:0),,,,
0020900862,32,1,1,1,8:15 PM,8:23,Hinrich 25' 3PT Jump Shot (7 PTS) (Deng 1 AST),,,7 - 13,6
0020900862,33,2,3,1,8:15 PM,8:00,,,MISS Aldridge 13' Hook Shot,,
0020900862,34,4,0,1,8:15 PM,7:59,Miller REBOUND (Off:0 Def:2),,,,
0020900862,35,6,1,1,8:16 PM,7:57,,,Miller P.FOUL (P1.T1),,
0020900862,36,2,1,1,8:16 PM,7:50,MISS Rose 18' Jump Shot,,,,
0020900862,37,4,0,1,8:16 PM,7:49,,,Miller REBOUND (Off:0 Def:1),,
0020900862,38,1,1,1,8:16 PM,7:39,,,Miller 18' Jump Shot (3 PTS),9 - 13,4
0020900862,39,5,1,1,8:16 PM,7:19,Miller Bad Pass Turnover (P1.T1),,Camby STEAL (1 STL),,
0020900862,40,1,1,1,8:17 PM,7:09,,,Batum 24' 3PT Jump Shot (3 PTS) (Miller 1 AST),12 - 13,1
0020900862,41,1,1,1,8:17 PM,6:51,Deng 19' Jump Shot (2 PTS),,,12 - 15,3
0020900862,42,5,8,1,8:17 PM,6:34,,,Aldridge 3 Second Violation Turnover (P1.T1),,
0020900862,43,2,5,1,8:18 PM,6:18,MISS Deng  Layup,,,,
0020900862,44,4,0,1,8:18 PM,6:17,,,Aldridge REBOUND (Off:0 Def:1),,
0020900862,45,2,1,1,8:18 PM,6:01,,,MISS Miller 20' Jump Shot,,
0020900862,46,4,0,1,8:18 PM,6:00,Gibson REBOUND (Off:1 Def:1),,,,
0020900862,47,2,5,1,8:18 PM,5:53,MISS Rose  Layup,,Roy BLOCK (1 BLK),,
0020900862,49,4,0,1,8:19 PM,5:53,,,Trail Blazers Rebound,,
0020900862,48,9,1,1,8:19 PM,5:53,BULLS Timeout: Regular (Full 1 Short 0),,,,
0020900862,50,10,0,1,8:21 PM,5:53,Jump Ball Rose vs. Roy: Tip to Miller,,,,
0020900862,52,5,1,1,8:21 PM,5:42,Hinrich STEAL (1 STL),,Batum Bad Pass Turnover (P1.T2),,
0020900862,53,1,1,1,8:22 PM,5:35,Rose 19' Jump Shot (6 PTS) (Hinrich 3 AST),,,12 - 17,5
0020900862,54,2,1,1,8:22 PM,5:12,,,MISS Batum 22' Jump Shot,,
0020900862,55,4,0,1,8:22 PM,5:11,,,Camby REBOUND (Off:2 Def:1),,
0020900862,56,5,1,1,8:22 PM,5:02,,,Roy Bad Pass Turnover (P1.T3),,
0020900862,57,8,0,1,8:22 PM,5:02,,,SUB: Fernandez FOR Batum,,
0020900862,58,8,0,1,8:22 PM,5:02,,,SUB: Howard FOR Camby,,
0020900862,59,8,0,1,8:22 PM,5:02,SUB: Warrick FOR Gibson,,,,
0020900862,60,8,0,1,8:22 PM,5:02,SUB: Murray FOR Hinrich,,,,
0020900862,61,1,7,1,8:23 PM,5:02,Deng  Dunk (4 PTS) (Warrick 1 AST),,,12 - 19,7
0020900862,62,1,1,1,8:23 PM,4:41,,,Miller 8' Jump Shot (5 PTS),14 - 19,5
0020900862,64,2,1,1,8:23 PM,4:22,MISS Warrick 18' Jump Shot,,,,
0020900862,65,4,0,1,8:23 PM,4:22,,,Howard REBOUND (Off:0 Def:1),,
0020900862,66,1,47,1,8:24 PM,4:08,,,Aldridge 16' Turnaround Jump Shot (6 PTS),16 - 19,3
0020900862,68,1,1,1,8:24 PM,3:50,Deng 18' Jump Shot (6 PTS),,,16 - 21,5
0020900862,69,1,3,1,8:24 PM,3:36,,,Aldridge 9' Hook Shot (8 PTS) (Howard 1 AST),18 - 21,3
0020900862,70,2,1,1,8:25 PM,3:09,MISS Deng 14' Jump Shot,,,,
0020900862,71,4,0,1,8:25 PM,3:08,,,Aldridge REBOUND (Off:0 Def:2),,
0020900862,72,1,7,1,8:25 PM,3:05,,,Aldridge  Dunk (10 PTS) (Miller 2 AST),20 - 21,1
