PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Tobias Harris,202699,ORL,1
Aaron Gordon,203932,ORL,1
Nikola Vucevic,202696,ORL,1
Victor Oladipo,203506,ORL,1
Elfrid Payton,203901,ORL,1
Jae Crowder,203109,BOS,1
Amir Johnson,101161,BOS,1
Jared Sullinger,203096,BOS,1
Avery Bradley,202340,BOS,1
Isaiah Thomas,202738,BOS,1
Evan Fournier,203095,ORL,2
Channing Frye,101112,ORL,2
Shabazz Napier,203894,ORL,2
Mario Hezonja,1626209,ORL,2
Jason Smith,201160,ORL,2
Avery Bradley,202340,BOS,2
Evan Turner,202323,BOS,2
Marcus Smart,203935,BOS,2
Kelly Olynyk,203482,BOS,2
Jonas Jerebko,201973,BOS,2
Tobias Harris,202699,ORL,3
Aaron Gordon,203932,ORL,3
Nikola Vucevic,202696,ORL,3
Victor Oladipo,203506,ORL,3
Elfrid Payton,203901,ORL,3
Jae Crowder,203109,BOS,3
Amir Johnson,101161,BOS,3
Jared Sullinger,203096,BOS,3
Avery Bradley,202340,BOS,3
Isaiah Thomas,202738,BOS,3
Aaron Gordon,203932,ORL,4
Evan Fournier,203095,ORL,4
Shabazz Napier,203894,ORL,4
Mario Hezonja,1626209,ORL,4
Jason Smith,201160,ORL,4
Avery Bradley,202340,BOS,4
Evan Turner,202323,BOS,4
Marcus Smart,203935,BOS,4
Kelly Olynyk,203482,BOS,4
Jonas Jerebko,201973,BOS,4
