PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,PERIOD
Luol Deng,2736,MIA,1
Joe Johnson,2207,MIA,1
Amar'e Stoudemire,2405,MIA,1
Gerald Green,101123,MIA,1
Goran Dragic,201609,MIA,1
Al-Farouq Aminu,202329,POR,1
Maurice Harkless,203090,POR,1
Mason Plumlee,203486,POR,1
CJ McCollum,203468,POR,1
Damian Lillard,203081,POR,1
Joe Johnson,2207,MIA,2
Hassan Whiteside,202355,MIA,2
Justise Winslow,1626159,MIA,2
Josh Richardson,1626196,MIA,2
Josh McRoberts,201177,MIA,2
CJ McCollum,203468,POR,2
Gerald Henderson,201945,POR,2
Allen Crabbe,203459,POR,2
Ed Davis,202334,POR,2
Noah Vonleh,203943,POR,2
Luol Deng,2736,MIA,3
Joe Johnson,2207,MIA,3
Amar'e Stoudemire,2405,MIA,3
Gerald Green,101123,MIA,3
Goran Dragic,201609,MIA,3
Al-Farouq Aminu,202329,POR,3
Maurice Harkless,203090,POR,3
Mason Plumlee,203486,POR,3
CJ McCollum,203468,POR,3
Damian Lillard,203081,POR,3
Luol Deng,2736,MIA,4
Goran Dragic,201609,MIA,4
Hassan Whiteside,202355,MIA,4
Justise Winslow,1626159,MIA,4
Josh Richardson,1626196,MIA,4
Maurice Harkless,203090,POR,4
CJ McCollum,203468,POR,4
Gerald Henderson,201945,POR,4
Allen Crabbe,203459,POR,4
Ed Davis,202334,POR,4
