player.name,player.id,team.abbreviation,period
Otto Porter Jr.,203490,WAS,1
Jared Dudley,201162,WAS,1
Marcin Gortat,101162,WAS,1
Garrett Temple,202066,WAS,1
John Wall,202322,WAS,1
Justise Winslow,1626159,MIA,1
Luol Deng,2736,MIA,1
Amar'e Stoudemire,2405,MIA,1
Gerald Green,101123,MIA,1
Goran Dragic,201609,MIA,1
Garrett Temple,202066,WAS,2
Bradley Beal,203078,WAS,2
Ramon Sessions,201196,WAS,2
Markieff Morris,202693,WAS,2
Nene,2403,WAS,2
Luol Deng,2736,MIA,2
Josh Richardson,1626196,MIA,2
Hassan Whiteside,202355,MIA,2
Josh McRoberts,201177,MIA,2
Beno Udrih,2757,MIA,2
Otto Porter Jr.,203490,WAS,3
Jared Dudley,201162,WAS,3
Marcin Gortat,101162,WAS,3
Garrett Temple,202066,WAS,3
John Wall,202322,WAS,3
Justise Winslow,1626159,MIA,3
Luol Deng,2736,MIA,3
Amar'e Stoudemire,2405,MIA,3
Gerald Green,101123,MIA,3
Goran Dragic,201609,MIA,3
John Wall,202322,WAS,4
Bradley Beal,203078,WAS,4
Ramon Sessions,201196,WAS,4
Markieff Morris,202693,WAS,4
Nene,2403,WAS,4
Luol Deng,2736,MIA,4
Josh Richardson,1626196,MIA,4
Hassan Whiteside,202355,MIA,4
Josh McRoberts,201177,MIA,4
Beno Udrih,2757,MIA,4
