eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,0,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,0,Jump Ball Lopez vs. Gibson: Tip to Antetokounmpo,"",,,201577,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,1,1,11:42:00,18,TRUE,made.shot,0,Middleton 27' 3PT Jump Shot (3 PTS) (Antetokounmpo 1 AST),"",0 - 3,3,203114,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
4,9,2,6,1,11:23:00,37,"",,1,"",MISS Smith Jr. 3' Driving Layup,,,1628372,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
5,10,4,0,1,11:20:00,40,TRUE,missed.shot,1,Bledsoe REBOUND (Off:0 Def:1),"",,,202339,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
6,11,1,6,1,11:16:00,44,TRUE,made.shot,2,Matthews 2' Driving Layup (2 PTS),"",0 - 5,5,202083,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
7,12,2,1,1,10:53:00,67,"",,3,"",MISS Smith Jr. 27' 3PT Jump Shot,,,1628372,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
8,13,4,0,1,10:50:00,70,TRUE,missed.shot,3,Lopez REBOUND (Off:0 Def:1),"",,,201577,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
9,14,6,2,1,10:43:00,77,"",,4,"",Knox II S.FOUL (P1.T1) (R.Acosta),,,1628995,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
10,16,3,11,1,10:43:00,77,"",,4,Lopez Free Throw 1 of 2 (1 PTS),"",0 - 6,6,201577,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
