eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Sabonis vs. Bryant: Tip to Holiday,"",,,1627734,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,2,3,1,11:45:00,15,"",,1,MISS Sabonis 7' Hook Shot,"",,,1627734,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
4,8,4,0,1,11:40:00,20,TRUE,missed.shot,1,"",Hachimura REBOUND (Off:0 Def:1),,,1629060,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
5,9,5,11,1,11:19:00,41,TRUE,turnover,2,"",Wizards Turnover: Shot Clock (T#1),,,1610612764,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE
6,10,1,47,1,10:58:00,62,TRUE,made.shot,3,Sabonis 9' Turnaround Jump Shot (2 PTS),"",0 - 2,2,1627734,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
7,11,6,1,1,10:45:00,75,"",,4,Warren P.FOUL (P1.T1) (N.Buchert),"",,,203933,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
8,13,5,45,1,10:36:00,84,TRUE,turnover,4,"",Bonga Out of Bounds - Bad Pass Turnover Turnover (P1.T2),,,1629067,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,14,2,1,1,10:23:00,97,"",,5,MISS Sabonis 19' Jump Shot,"",,,1627734,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
10,15,4,0,1,10:20:00,100,TRUE,missed.shot,5,"",Bryant REBOUND (Off:0 Def:1),,,1628418,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,17,1,79,1,10:05:00,115,TRUE,made.shot,6,"",Thomas 26' 3PT Pullup Jump Shot (3 PTS),3 - 2,-1,202738,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
12,18,2,1,1,09:48:00,132,"",,7,MISS Holiday 28' 3PT Jump Shot,"",,,1628988,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
13,19,4,0,1,09:45:00,135,TRUE,missed.shot,7,"",Bryant REBOUND (Off:0 Def:2),,,1628418,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
14,20,2,80,1,09:28:00,152,"",,8,"",MISS Hachimura 17' Step Back Jump Shot,,,1629060,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
15,21,4,0,1,09:27:00,153,"",,8,"",Wizards Rebound,,,1610612764,"","","","",TRUE,"","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","","",""
16,22,6,3,1,09:27:00,153,"",,8,Brogdon L.B.FOUL (P1.T2) (K.Fitzgerald),"",,,1627763,"","","","","","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","",""
17,24,1,75,1,09:17:00,163,TRUE,made.shot,8,"",Beal 1' Driving Finger Roll Layup (2 PTS) (Hachimura 1 AST),5 - 2,-3,203078,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
18,26,6,2,1,09:09:00,171,"",,9,"",Bonga S.FOUL (P1.T1) (A.Nagy),,,1629067,"","","","","","",TRUE,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",""
19,28,3,11,1,09:09:00,171,"",,9,Brogdon Free Throw 1 of 2 (1 PTS),"",5 - 3,-2,1627763,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
20,29,3,12,1,09:09:00,171,TRUE,last.ft.made,9,Brogdon Free Throw 2 of 2 (2 PTS),"",5 - 4,-1,1627763,"","","",TRUE,"","","","","","","","","","","","","","","","","","","",TRUE,"","",TRUE,TRUE,TRUE,"","","",""
21,30,1,79,1,09:00:00,180,TRUE,made.shot,10,"",Beal 14' Pullup Jump Shot (4 PTS) (Thomas 1 AST),7 - 4,-3,203078,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
22,32,1,1,1,08:46:00,194,TRUE,made.shot,11,Warren 28' 3PT Jump Shot (3 PTS) (Brogdon 1 AST),"",7 - 7,TIE,203933,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
23,34,1,67,1,08:26:00,214,TRUE,made.shot,12,"",Bryant 7' Hook Bank Shot (2 PTS) (Thomas 2 AST),9 - 7,-2,1628418,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
24,36,1,1,1,08:07:00,233,TRUE,made.shot,13,Warren 28' 3PT Jump Shot (6 PTS) (Brogdon 2 AST),"",9 - 10,1,203933,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
25,38,1,79,1,07:57:00,243,TRUE,made.shot,14,"",Beal 26' 3PT Pullup Jump Shot (7 PTS) (Bryant 1 AST),12 - 10,-2,203078,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
26,40,2,101,1,07:44:00,256,"",,15,MISS Brogdon 18' Driving Floating Jump Shot,"",,,1627763,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
27,41,4,0,1,07:42:00,258,TRUE,missed.shot,15,"",Bonga REBOUND (Off:0 Def:1),,,1629067,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
28,42,2,1,1,07:37:00,263,"",,16,"",MISS Beal 24' 3PT Jump Shot,,,203078,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
29,43,4,0,1,07:34:00,266,TRUE,missed.shot,16,Sabonis REBOUND (Off:0 Def:1),"",,,1627734,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
30,44,1,43,1,07:29:00,271,TRUE,made.shot,17,Sampson  Alley Oop Layup (2 PTS) (Warren 1 AST),"",12 - 12,TIE,203960,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
31,46,2,101,1,07:19:00,281,"",,18,"",MISS Thomas 12' Driving Floating Jump Shot,,,202738,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
32,47,4,0,1,07:16:00,284,TRUE,missed.shot,18,Sabonis REBOUND (Off:0 Def:2),"",,,1627734,"","","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
33,48,6,1,1,07:10:00,290,"",,19,"",Bonga P.FOUL (P2.T2) (A.Nagy),,,1629067,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
34,50,8,0,1,07:10:00,290,"",,19,"",SUB: Brown Jr. FOR Bonga,,,1629067,"","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","",""
