eventorder,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,time.elapsed,is.end.of.possession,possession.end,possession.id,homedescription,visitordescription,score,scoremargin,player.1.id,neutraldescription,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
1,2,12,0,1,12:00:00,0,"",,1,"","",,,0,"","","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
2,4,10,0,1,12:00:00,0,"",,1,Jump Ball Vucevic vs. Maker: Tip to Wood,"",,,202696,"","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
3,7,1,1,1,11:35:00,25,TRUE,made.shot,1,"",Maker 25' 3PT Jump Shot (3 PTS) (Snell 1 AST),3 - 0,-3,1627748,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
4,9,1,58,1,11:16:00,44,TRUE,made.shot,2,Vucevic 6' Turnaround Hook Shot (2 PTS) (Fultz 1 AST),"",3 - 2,-1,202696,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
5,11,2,1,1,11:02:00,58,"",,3,"",MISS Maker 26' 3PT Jump Shot,,,1627748,"","",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
6,12,4,0,1,10:58:00,62,"",,3,"",Maker REBOUND (Off:1 Def:0),,,1627748,"","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7,13,1,9,1,10:57:00,63,TRUE,made.shot,3,"",Maker 2' Driving Dunk (5 PTS),5 - 2,-3,1627748,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
8,14,5,45,1,10:40:00,80,TRUE,turnover,4,Fournier Out of Bounds - Bad Pass Turnover Turnover (P1.T1),"",,,203095,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","",""
9,15,1,101,1,10:26:00,94,TRUE,made.shot,5,"",Brown 7' Driving Floating Jump Shot (2 PTS),7 - 2,-5,1628971,"",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
10,16,6,1,1,10:09:00,111,"",,6,"",Brown P.FOUL (P1.T1) (T.Brothers),,,1628971,"","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
