eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,is.end.of.possession,possession.end,possession.id,score,scoremargin,player.1.id,time.elapsed,is.made.shot,is.missed.shot,is.free.throw,is.rebound,is.turnover,is.foul,is.violation,is.substitution,is.timeout,is.jump.ball,is.ejection,is.start.of.period,is.end.of.period,is.miss,is.shooting.foul,is.away.from.play.foul,is.inbound.foul,is.loose.ball.foul,is.team.rebound,is.defensive.rebound,is.missed.free.throw,is.1.of.1,is.2.of.2,is.3.of.3,is.technical,is.last.multi.free.throw,is.last.free.throw,is.last.free.throw.made,is.and.1,is.make.and.not.and.1,is.three,is.team.turnover
2,12,0,1,12:00:00,"","","","",,0,,,0,0,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","",""
4,10,0,1,12:00:00,Jump Ball Adams vs. Aldridge: Tip to Gilgeous-Alexander,"","","",,0,,,203500,0,"","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","",""
7,6,1,1,11:42:00,"","",Murray P.FOUL (P1.T1) (G.Petraitis),"",,0,,,1627749,18,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
9,2,75,1,11:36:00,MISS Adams 5' Driving Finger Roll Layup,"","","",,0,,,203500,24,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
10,4,0,1,11:36:00,"","",Murray REBOUND (Off:0 Def:1),TRUE,missed.shot,0,,,1627749,24,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
11,1,1,1,11:21:00,"","",Lyles 25' 3PT Jump Shot (3 PTS) (Murray 1 AST),TRUE,made.shot,1,3 - 0,-3,1626168,39,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,TRUE,""
13,2,101,1,11:08:00,MISS Gilgeous-Alexander 12' Driving Floating Jump Shot,"","","",,2,,,1628983,52,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","","",""
14,4,0,1,11:04:00,Gilgeous-Alexander REBOUND (Off:1 Def:0),"","","",,2,,,1628983,56,"","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
15,2,1,1,11:02:00,MISS Paul 27' 3PT Jump Shot,"","","",,2,,,101108,58,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
16,4,0,1,10:58:00,"","",Aldridge REBOUND (Off:0 Def:1),TRUE,missed.shot,2,,,200746,62,"","","",TRUE,"","","","","","","","","","","","","","","",TRUE,"","","","","","","","","","","",""
17,1,79,1,10:48:00,"","",DeRozan 6' Pullup Jump Shot (2 PTS),TRUE,made.shot,3,5 - 0,-5,201942,72,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
18,6,1,1,10:42:00,"","",Murray P.FOUL (P2.T2) (E.Malloy),"",,4,,,1627749,78,"","","","","",TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","",""
20,1,79,1,10:31:00,Paul 14' Pullup Jump Shot (2 PTS),"","",TRUE,made.shot,4,5 - 2,-3,101108,89,TRUE,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",TRUE,"",""
21,2,1,1,10:16:00,"","",MISS Aldridge 26' 3PT Jump Shot,"",,5,,,200746,104,"",TRUE,"","","","","","","","","","","",TRUE,"","","","","","","","","","","","","","","","",TRUE,""
