player.name,player.id,team.abbreviation,period
Alonzo Gee,202087,CLE,1
Tristan Thompson,202684,CLE,1
Andrew Bynum,101115,CLE,1
Matthew Dellavedova,203521,CLE,1
Kyrie Irving,202681,CLE,1
Kawhi Leonard,202695,SAS,1
Tim Duncan,1495,SAS,1
Tiago Splitter,201168,SAS,1
Danny Green,201980,SAS,1
Tony Parker,2225,SAS,1
Matthew Dellavedova,203521,CLE,2
Jarrett Jack,101127,CLE,2
Dion Waiters,203079,CLE,2
Anderson Varejao,2760,CLE,2
Earl Clark,201947,CLE,2
Manu Ginobili,1938,SAS,2
Matt Bonner,2588,SAS,2
Patty Mills,201988,SAS,2
Jeff Ayres,201965,SAS,2
Marco Belinelli,201158,SAS,2
Alonzo Gee,202087,CLE,3
Tristan Thompson,202684,CLE,3
Andrew Bynum,101115,CLE,3
Matthew Dellavedova,203521,CLE,3
Kyrie Irving,202681,CLE,3
Tim Duncan,1495,SAS,3
Danny Green,201980,SAS,3
Tony Parker,2225,SAS,3
Manu Ginobili,1938,SAS,3
Jeff Ayres,201965,SAS,3
Matthew Dellavedova,203521,CLE,4
Dion Waiters,203079,CLE,4
Tyler Zeller,203092,CLE,4
Sergey Karasev,203508,CLE,4
Anthony Bennett,203461,CLE,4
Patty Mills,201988,SAS,4
Jeff Ayres,201965,SAS,4
Marco Belinelli,201158,SAS,4
Aron Baynes,203382,SAS,4
Nando De Colo,201986,SAS,4
